url,url_length,dot_count,has_at,special_char_count,entropy,suspicious_keywords,subdomain_length,is_free_hosting,has_hyphen,is_ip,evalUsageCount,fetchCount,xhrCount,wsCount,scriptInjectionCount,eventListenerCount,domMutationCount,attributeMutationCount,pageLoadTime,memoryUsed,label
http://niigata-nnn.jp,21,1,0,1,2.950212065,0,0,0,1,0,0,3,6,0,6,25,0,0,6871,10000000,0
https://merademyjobs.com,24,1,0,0,3.452819531,0,0,0,0,0,0,0,1,0,4,300,5,0,7279,20500000,0
http://hongjidianqi.cn,22,1,0,0,3.272905595,0,0,0,0,0,0,0,0,0,0,0,0,0,6017,10000000,0
https://l.ead.me/bfNxR7,23,2,0,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,6052,10000000,1
http://newburycafe.co.za/Webmail/44/Webmail/webmail.php,55,2,0,0,3.616874606,0,11,0,0,0,0,0,0,0,0,0,0,0,6333,10000000,1
https://parquesdesintra.pt,26,1,0,0,3.503258335,0,0,0,0,0,0,0,0,0,9,89,102,10,6779,10000000,0
https://espghan.org,19,1,0,0,3.277613437,0,0,0,0,0,0,0,2,0,2,264,3,1,6243,10000000,0
https://docs.google.com/presentation/d/e/2PACX-1vT-9mhZgbnNTQhlrRBz5gJyTYOVQcGz3lieU8bnQ822YPvClTZtYzwclAiVsFKgp5zYf-wu9XAuXFer/pub?start=true&amp;loop=true&amp;delayms=3000,173,2,0,10,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6254,10000000,1
https://qrco.de/bf8ske,22,1,0,0,2.807354922,0,0,0,0,0,0,0,0,0,4,3,0,0,6227,10000000,1
https://machineryzone.fr,24,1,0,0,3.625,0,0,0,0,0,0,0,0,0,0,2,0,0,6487,10000000,0
https://motostyle.net,21,1,0,0,3.026986833,0,0,0,0,0,0,2,5,0,3,145,3,54,6704,21700000,0
https://cebjiankb4.web.app/,27,2,0,0,3.46132014,0,10,0,0,0,0,0,0,0,0,4,0,0,6014,10000000,1
https://lguplus.com,19,1,0,0,3.095795255,0,0,0,0,0,4,0,1,0,2,8,1,0,6629,17209724,0
https://tinyurl.com/mt34z39n/index.php?email=larissa.russo@itau-unibanco.com.br,79,1,1,2,3.459431619,0,0,0,0,0,0,2,1,0,4,49,75,0,7009,10000000,1
https://mobile-usaa4.firebaseapp.com/,37,2,0,1,3.851823226,0,12,0,1,0,0,0,0,0,0,0,0,0,6516,614101,1
https://impls.finance,21,1,0,0,3.39274741,0,0,0,0,0,0,0,0,0,0,0,77,4,6051,10000000,0
https://uxcam.com,17,1,0,0,2.725480557,0,0,0,0,0,4,8,13,0,41,1537,8,7331,7198,56800000,0
https://docs.google.com/forms/d/e/1FAIpQLScvcNgVGzpGHR6XtqKMQODSwNjfBxeTYSGyGdS_vN3hxcRpyQ/viewform,99,2,0,0,2.973557262,0,4,0,0,0,2,1,5,0,1,63,0,0,6486,11200000,1
https://skipark.sk,18,1,0,0,2.646439345,0,0,0,0,0,0,1,4,0,13,464,0,7,7118,35100000,0
https://l.ead.me/bfInZ9,23,2,0,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,6045,10000000,1
https://cameron-srva.com,24,1,0,1,3.375,0,0,0,1,0,0,0,1,0,0,24,0,0,6015,10000000,0
https://motionraceworks.com,27,1,0,0,3.511085408,0,0,0,0,0,0,0,3,0,11,217,0,18,6227,29400000,0
https://suap.com.ar,19,2,0,0,3.095795255,0,4,0,0,0,0,1,0,0,0,89,0,0,6798,24500000,0
https://q-r.to/bfHdb9,21,1,0,1,2.584962501,0,0,0,1,0,0,0,0,0,0,0,0,0,6119,10000000,1
https://ecg.soundestlink.com/ce/c/67ecf0a6ac17829de667360a/67ecf0b455fbbf3150ca743b/67ecf0cd11de36a04fa91c0d?signature=326210e144710613b78977a4167f0e6a827ca225db033807f11d63927073d24c,183,2,0,1,3.721928095,0,3,0,0,0,0,0,1,0,1,0,0,0,6163,10000000,1
https://vvvvvv.click,20,1,0,0,2.125814584,0,0,0,0,0,0,0,0,0,0,0,0,0,6017,1008545,0
https://q-r.to/bfJuZI,21,1,0,1,2.584962501,0,0,0,1,0,0,0,0,0,4,3,0,0,6087,10000000,1
https://bit.ly/4cGU886,22,1,0,0,2.584962501,0,0,0,0,0,0,0,0,0,0,0,0,0,6048,10000000,1
https://zuyd.nl,15,1,0,0,2.807354922,0,0,0,0,0,0,1,2,0,7,58,6,0,6762,31200000,0
https://mthree.com,18,1,0,0,2.921928095,0,0,0,0,0,0,2,3,0,10,430,0,0,7058,10600000,0
https://openrunner.com,22,1,0,0,3.039148672,0,0,0,0,0,3,6,0,0,16,245,1,0,6226,26000000,0
https://mdregion.ru,19,1,0,0,3.277613437,0,0,0,0,0,0,3,4,0,8,520,928,0,7928,33100000,0
https://smokedbbqsource.com,27,1,0,0,3.471354487,0,0,0,0,0,0,2,4,0,8,46,88,0,7065,81400000,0
https://tmb2.net,16,1,0,0,2.75,0,0,0,0,0,0,0,20,0,54,275,9,1251,13715,33100000,0
https://q-r.to/bfR2L7,21,1,0,1,2.584962501,0,0,0,1,0,0,0,0,0,1,2,0,0,6361,10000000,1
https://docs.google.com/presentation/d/e/2PACX-1vQXjWf8O8QXPM7-kSBpZowc1SVz5a-b6WUFLfmnWdzMGw7oFafT4BlqS_MGIsufNxBNh4IIfZh455YA/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,181,2,0,11,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6263,10000000,1
https://darrawli22940d.myportfolio.com/,39,2,0,0,4.015061012,0,14,0,0,0,0,0,2,0,8,15,71,12,6303,14300000,1
https://opzoeknaarjou.nl,24,1,0,0,3.452819531,0,0,0,0,0,0,1,1,0,10,67,0,0,7280,11200000,0
https://tinyurl.com/hk842zez,28,1,0,0,3.459431619,0,0,0,0,0,0,1,1,0,0,38,92,0,6108,10000000,1
https://kennedyspacecenter-tickets.com,38,1,0,1,3.672905595,0,0,0,1,0,51,5,7,0,28,1240,31,147,7945,76600000,0
https://arcelikglobal.com,25,1,0,0,3.4548224,0,0,0,0,0,0,6,2,0,5,286,0,11,6247,10000000,0
https://fufuslot-fafa.website,29,1,0,1,3.535174566,0,0,0,1,0,0,0,0,0,0,2,0,0,6059,10000000,0
https://mdo2.online,19,1,0,0,3.095795255,0,0,0,0,0,0,0,0,0,0,0,0,0,6145,10000000,0
https://ocbumperandbody.com,27,1,0,0,3.576617645,0,0,0,0,0,0,0,0,0,0,0,0,0,6450,10000000,0
https://linkin.bio/iduhgyfwg,28,1,0,0,2.646439345,0,0,0,0,0,0,1,1,0,0,42,125,0,6227,44700000,1
https://webmaiips.weebly.com/,29,2,0,0,3.58418372,0,9,1,0,0,0,0,2,0,4,56,0,0,7602,13400000,1
https://realwebproperties.com,29,1,0,0,3.594465637,0,0,0,0,0,0,0,0,0,0,0,0,0,6017,10000000,0
https://young-enterprise.org.uk,31,2,0,1,3.675310869,0,16,0,1,0,0,0,0,0,4,154,93,1,7238,10000000,0
https://sites.google.com/view/managereview/home,47,2,0,0,3.202819531,0,5,0,0,0,0,0,0,0,0,9,0,0,6108,10000000,1
https://docs.google.com/presentation/d/e/2PACX-1vQFo8HqZB9hHh5AF5MHEMzC_auKbrsWgBFg_2sKAMM7ncfzvhUHz5QZDm81G3N-uWySz5UCuMon1zDL/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,190,2,0,12,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6441,10000000,1
https://serengeti-park.de,25,1,0,1,3.499227547,0,0,0,1,0,0,10,0,0,6,235,0,0,7313,23100000,0
https://q-r.to/bfPpUr,21,1,0,1,2.584962501,0,0,0,1,0,0,0,0,0,1,2,0,0,6375,10000000,1
https://tryfc.com,17,1,0,0,2.947702779,0,0,0,0,0,0,0,0,0,0,0,0,0,6021,10000000,0
https://bit.ly/3A0O0ZW,22,1,0,0,2.584962501,0,0,0,0,0,0,0,0,0,0,0,0,0,6051,10000000,1
https://moola.market,20,1,0,0,3.084962501,0,0,0,0,0,0,0,1,0,1,8,0,0,6390,10000000,0
https://hkinventory.com,23,1,0,0,3.640223929,0,0,0,0,0,0,0,0,0,0,0,0,0,6016,10000000,0
https://dodgeglobe.com,22,1,0,0,3.039148672,0,0,0,0,0,0,0,0,0,0,1,0,0,6013,10000000,0
https://bit.ly/3WGZOcC,22,1,0,0,2.584962501,0,0,0,0,0,0,0,0,0,0,0,0,0,6050,10000000,1
https://volleyballachiever.site,31,1,0,0,3.567040217,0,0,0,0,0,0,0,0,0,0,0,0,0,6016,10000000,0
https://lydioutloud.com,23,1,0,0,3.189898095,0,0,0,0,0,0,2,5,0,5,69,94,13,7321,103000000,0
https://new.express.adobe.com/webpage/QLyOxAdwYF82z,51,3,0,0,3.594465637,0,11,0,0,0,0,15,4,0,314,940,5,0,7624,212000000,1
https://logicyel.com,20,1,0,0,3.084962501,0,0,0,0,0,0,0,3,0,4,111,3,82,6537,33100000,0
https://www.wixsite.com/_api/invoice/85192b26-ccfe-46f6-aed7-74d8670f636a:5d35ba6d-fbad-4080-a024-3e2c491621dc/view?token=4f980ea5-6518-402a-9976-ff959bde0858,158,2,0,13,3.106890596,0,3,0,0,0,0,0,0,0,0,45,0,0,6316,10000000,1
https://qrco.de/bfKAql,22,1,0,0,2.807354922,0,0,0,0,0,0,0,0,0,4,3,0,0,6162,10000000,1
https://l.ead.me/bfeQHV,23,2,0,0,2.5,0,1,0,0,0,0,0,0,0,4,3,0,0,6340,10000000,1
https://imagefuture101.com,26,1,0,0,3.725480557,0,0,0,0,0,0,0,0,0,0,0,0,0,7363,10000000,0
https://togel.doctor,20,1,0,0,3.022055209,0,0,0,0,0,0,0,0,0,1,1,5,0,6037,10000000,0
https://testme.ink,18,1,0,0,2.921928095,0,0,0,0,0,0,0,0,0,0,0,0,0,6029,10000000,0
https://meine-sicherheitshinweis.web.app/,41,2,0,1,3.605337797,0,24,0,1,0,0,0,0,0,0,0,0,0,6516,614101,1
https://mailorderbridez.com,27,1,0,0,3.471354487,0,0,0,0,0,0,1,0,0,0,76,0,0,6028,10000000,0
https://helpnetsecurity.com,27,1,0,0,3.787143961,0,0,0,0,0,0,1,0,0,1,56,2,0,6021,10000000,0
http://backgroundrunway.com,27,1,0,0,3.721928095,0,0,0,0,0,0,0,0,0,0,0,0,0,6358,10000000,0
http://elainehosting.se,23,1,0,0,3.327819531,0,0,0,0,0,0,0,0,0,0,0,0,0,6511,10000000,0
https://csvhwubije.firebaseapp.com/,35,2,0,0,3.979097891,0,10,0,0,0,0,0,0,0,0,0,0,0,6514,614101,1
https://docs.google.com/presentation/d/e/2PACX-1vSCmbGlGsAsrxzjeokyP4SrDdiXWOwUF24Vw0hPXQAyGqFl_UM1syT4C8f_Bgjlelax1DMB957gQOW9/pub?start=false&amp;loop=false&amp;delayms=3000,175,2,0,8,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6401,10000000,1
https://thinkboxsoftware.com,28,1,0,0,3.98418372,0,0,0,0,0,0,36,9,0,13,1247,0,0,6602,20500000,0
https://musicforprogramming.net,31,1,0,0,3.762267391,0,0,0,0,0,0,0,1,0,2,6,1027,0,6093,10000000,0
https://islamstory.com,22,1,0,0,3.378783493,0,0,0,0,0,0,0,8,0,4,176,29,14,6622,10000000,0
https://atacadocrossover.com,28,1,0,0,3.246439345,0,0,0,0,0,0,1,7,0,2,310,8,14,7290,10000000,0
https://t.co/7RV4oEL174,23,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,6025,10000000,1
https://verywell.com,20,1,0,0,3.251629167,0,0,0,0,0,0,0,0,0,7,144,94,2,6131,26000000,0
https://amdtelecom.net,22,1,0,0,3.182005815,0,0,0,0,0,0,1,1,2,3,91,10,0,6556,10000000,0
http://grooves.land,19,1,0,0,3.418295834,0,0,0,0,0,0,2,1,0,5,22,0,0,8915,10000000,0
http://unseenreport.com,23,1,0,0,3.327819531,0,0,0,0,0,0,0,0,0,0,0,0,0,6367,10000000,0
https://zpr.io/AA3XXfPgxU4u,27,1,0,0,2.584962501,0,0,0,0,0,0,0,0,0,0,0,0,0,6018,10000000,1
https://dongnocchi.it,21,1,0,0,3.085055103,0,0,0,0,0,5,4,2,0,21,1187,109,57,6619,29400000,0
https://raex-rr.com,19,1,0,1,3.027169118,0,0,0,1,0,0,3,1,0,5,129,17,0,6846,35100000,0
https://superjuegos.pro,23,1,0,0,3.106890596,0,0,0,0,0,0,0,0,2,1,152,0,0,6085,12700000,0
https://docs.google.com/presentation/d/e/2PACX-1vTUSkJfhSLjaQNL5cbpdCZcg5cH6-Bby9YbE2Ta7GFOtRmdmWKS8yyBRALQZcHRXS5pEYCFX_9P6aze/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,190,2,0,12,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6531,10000000,1
https://contexte.com,20,1,0,0,2.918295834,0,0,0,0,0,0,2,0,0,4,67,54,4,6337,16100000,0
https://dgbc.nl,15,1,0,0,2.807354922,0,0,0,0,0,1,3,1,0,4,151,11,0,6239,10000000,0
https://turk-sezon.online,25,1,0,1,3.572469459,0,0,0,1,0,0,3,0,0,2,128,2,0,6612,10000000,0
https://ronaldinho-es.org,25,1,0,1,3.572469459,0,0,0,1,0,0,0,0,0,0,10,0,0,6367,10000000,0
http://tinyurl.com/w4dycefd,27,1,0,0,3.459431619,0,0,0,0,0,0,2,1,0,4,49,79,0,6384,10000000,1
http://surfingood.com,21,1,0,0,3.4677201,0,0,0,0,0,0,0,0,0,2,144,0,0,6943,19300000,0
https://generationgenius.com,28,1,0,0,3.546439345,0,0,0,0,0,4,0,1,0,2,8,1,0,6712,17817165,0
http://yzdns.net,16,1,0,0,2.947702779,0,0,0,0,0,0,0,0,0,0,0,0,0,6244,10000000,0
https://vlordserial3.pro,24,1,0,0,3.452819531,0,0,0,0,0,0,0,0,0,0,25,0,0,6019,10000000,0
https://lockobank.ru,20,1,0,0,3.251629167,0,0,0,0,0,0,6,3,0,26,477,0,9,9614,50400000,0
https://sites.google.com/view/hhhaq/home,40,2,0,0,3.202819531,0,5,0,0,0,0,0,0,0,0,9,0,0,6113,10000000,1
https://glasshousefragrances.com,32,1,0,0,3.636842188,0,0,0,0,0,1,6,3,0,57,1418,86,12,7764,56800000,0
https://account-tiktok.com,26,1,0,1,3.26633264,1,0,0,1,0,0,2,12,0,41,614,476,0,7641,86400000,0
http://hemnanipublicschool.com/Webmail/9/Webmail/webmail.php,60,1,0,0,3.675310869,0,0,0,0,0,0,0,0,0,0,0,0,0,6332,10000000,1
http://trezeorewallet.webflow.io,32,2,0,0,3.368884071,0,14,0,0,0,0,0,0,0,0,0,0,0,6324,10000000,1
https://hydyeyatt.weebly.com/,29,2,0,0,3.48418372,0,9,1,0,0,0,0,0,0,0,0,0,0,6323,10000000,1
https://ekspedicija.rs,22,1,0,0,3.378783493,0,0,0,0,0,0,2,0,0,6,44,0,0,6636,10000000,0
https://kgz-music.com,21,1,0,1,3.39274741,0,0,0,1,0,0,4,3,0,10,196,1,0,7997,17100000,0
https://q-r.to/brEew6,21,1,0,1,2.584962501,0,0,0,1,0,0,0,0,0,1,2,0,0,6364,10000000,1
https://docs.google.com/presentation/d/e/2PACX-1vS9PoMfwIzXPzXL6xae6TRLJvVGklRXUiNm8s6sI-ril4csLE_X1nJb47HJD1MCU6EgaHrDoaTPg5Tu/pub?start=false&amp;loop=false&amp;delayms=3000,175,2,0,9,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6260,10000000,1
https://fairtrade.net,21,1,0,0,3.085055103,0,0,0,0,0,0,3,2,0,15,76,11,4,6375,42100000,0
https://linkungu.com,20,1,0,0,3.251629167,0,0,0,0,0,1,5,1,1,7,110,9,555,9740,14300000,0
https://q-r.to/bfZptS,21,1,0,1,2.584962501,0,0,0,1,0,0,0,0,0,0,0,0,0,6053,10000000,1
https://docs.google.com/presentation/d/1_PotOTBVO7VNYeyNHUghbJA_whmnwxNLl_ZA5TnuFHw/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,146,2,0,10,2.973557262,0,4,0,0,0,0,1,0,0,2,382,0,0,6449,10000000,1
https://docs.google.com/presentation/d/e/2PACX-1vQ_OZwu-Dq49yRtXeMGP9FycpPLzIVMj5dGVG5s7gDPKFq1W9efuSZyztXvL3bVYLwjnGbXfq1kvB5_/pub?start=false&amp;loop=false&amp;delayms=3000,175,2,0,9,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6538,10000000,1
https://krone.at,16,1,0,0,3,0,0,0,0,0,1,0,11,0,17,1336,8,36,6547,18200000,0
https://cbsatlanta.com,22,1,0,0,3.182005815,0,0,0,0,0,4,38,12,0,28,556,339,98,6880,81400000,0
https://sire-usa.com,20,1,0,1,3.418295834,0,0,0,1,0,0,2,0,0,6,192,22,0,6238,10600000,0
https://qrco.de/bfE5xC,22,1,0,0,2.807354922,0,0,0,0,0,0,0,0,0,1,2,0,0,6384,10000000,1
https://fsdsf.w3spaces.com/index.html,37,2,0,0,3.392147224,0,5,0,0,0,0,0,0,0,0,0,0,0,6097,10000000,1
https://dub.sh/g1rYUrK,22,1,0,0,2.584962501,0,0,0,0,0,0,6,1,0,4,377,0,0,6470,11900000,1
https://m-baccarat.com,22,1,0,1,2.985228136,0,0,0,1,0,0,1,1,0,7,259,0,8,7389,10000000,0
https://docs.google.com/presentation/d/e/2PACX-1vRCfEGyTbNRpnvCa3ohfmxCajDUqucPRHa1e1yDl5FRFCbQ6hZwkU_h9ZYyXYRPBkgOkwRaN7_Hin4h/pub?start=false&loop=false&delayms=3000,167,2,0,6,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6567,10000000,1
https://docs.google.com/presentation/d/e/2PACX-1vTBVKcBTejZunYH0KTlTfeUus3tEDRQqsZa4Y0BwVpTnoO_VNRss-cfAe5i7yMfXTLC-GQkVqtZQ8X7/pub?start=true&amp;loop=true&amp;delayms=1000,173,2,0,10,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6263,10000000,1
https://models-world.com,24,1,0,1,3.327819531,0,0,0,1,0,0,0,1,0,0,46,0,0,6831,10000000,0
https://621xslot.com,20,1,0,0,3.418295834,0,0,0,0,0,0,3,2,3,4,237,29,8,8207,68000000,0
https://arcstore.co.za,22,2,0,0,3.093069208,0,8,0,0,0,0,0,0,0,0,0,0,0,6019,10000000,0
https://q-r.to/bfEsfg,21,1,0,1,2.584962501,0,0,0,1,0,0,0,0,0,4,3,0,0,6069,10000000,1
https://sites.google.com/view/pingrolbtinternet-mail/btinternet-mail,68,2,0,2,3.202819531,0,5,0,0,0,0,0,0,0,0,9,0,0,6075,10000000,1
http://atlascomplete.com,24,1,0,0,3.263933429,0,0,0,0,0,0,0,0,0,0,0,0,0,6595,10000000,0
https://ehftv.com,17,1,0,0,3.169925001,0,0,0,0,0,0,6,1,0,10,354,87,11,6723,23100000,0
https://scribe.com.co,21,2,0,0,3.026986833,0,6,0,0,0,0,3,6,0,21,274,36,81,7481,42100000,0
https://k12onlineschools.com,28,1,0,0,3.521928095,0,0,0,0,0,0,4,1,0,14,2479,2,153,7225,31200000,0
https://onlinecasinonodepositbonus.us,37,1,0,0,3.479561393,0,0,0,0,0,0,0,0,0,2,93,3,0,6278,10000000,0
https://startmatbaa.com,23,1,0,0,2.923231429,0,0,0,0,0,0,0,0,0,0,0,0,0,6383,10000000,0
https://cux.io,14,1,0,0,2.584962501,0,0,0,0,0,0,0,2,1,21,704,4,320,7909,68000000,0
https://sites.google.com/view/khiassdoss/,41,2,0,0,3.202819531,0,5,0,0,0,0,0,0,0,0,9,0,0,6117,10000000,1
https://tinyurl.com/ye29hxy4,28,1,0,0,3.459431619,0,0,0,0,0,0,2,1,0,4,50,80,0,6258,10600000,1
https://auryc.com,17,1,0,0,2.947702779,0,0,0,0,0,2,10,11,0,44,601,2,0,7887,33100000,0
https://play.co.za,18,2,0,0,2.921928095,0,4,0,0,0,0,0,0,0,0,0,0,0,6017,10000000,0
https://loghatnameh.de,22,1,0,0,3.378783493,0,0,0,0,0,0,2,2,0,5,571,12,0,6919,18200000,0
https://maketimetoseetheworld.com,33,1,0,0,3.608884071,0,0,0,0,0,0,3,2,0,9,49,3,19,6576,29400000,0
https://istiqlal.or.id,22,2,0,0,3.182005815,0,8,0,0,0,2,0,1,0,2,8,3,0,6409,17332538,0
https://share-eu1.hsforms.com/214HS58-lS_SEEvZR2ySM3Q2ev95n,59,2,0,2,3.594465637,0,9,0,1,0,0,2,1,0,4,137,0,0,6843,10000000,1
https://tinyurl.com/anh549n3,28,1,0,0,3.459431619,0,0,0,0,0,0,2,1,0,4,50,55,7,6339,10000000,1
https://gnula.nu,16,1,0,0,2.5,0,0,0,0,0,1,2,1,0,11,136,1,0,8087,10000000,0
https://osaka-chuokokaido.jp,28,1,0,1,3.446439345,0,0,0,1,0,0,0,0,0,0,0,0,0,6017,10000000,0
https://goodrays.com,20,1,0,0,3.188721876,0,0,0,0,0,0,3,1,0,1,589,22,27,6620,10000000,0
https://opluswork.com,21,1,0,0,3.334679141,0,0,0,0,0,0,2,2,0,7,19,0,0,9289,20500000,0
https://docs.google.com/presentation/d/e/2PACX-1vTHsxUvOl2zCI-yurK_GQ0zYjBxwguNisD-8B8YiPjdenDXnks7pu0ImM_ZsRN_hUSYDjWhih5u-nUA/pub?start=false&loop=false&delayms=3000,167,2,0,9,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6351,10000000,1
https://ofilmywap.org.gg,24,2,0,0,3.452819531,0,9,0,0,0,0,1,0,0,0,6,0,0,8070,10000000,0
https://sistercities.org,24,1,0,0,3.030639062,0,0,0,0,0,2,0,2,0,2,32,2,3,3507,27270657,0
http://get-blogging.com,23,1,0,1,3.375,0,0,0,1,0,0,0,0,0,0,0,0,0,6341,10000000,0
https://softschool.ro,21,1,0,0,2.931208949,0,0,0,0,0,0,0,1,0,0,31,0,0,6017,10000000,0
https://ubc.com,15,1,0,0,2.521640636,0,0,0,0,0,17,0,8,0,19,635,1,0,7849,68000000,0
https://storage.googleapis.com/redirect-nbucket/validation/checkvalid.html,74,2,0,1,3.516027641,0,7,0,0,0,0,0,0,0,0,1,0,0,6370,10000000,1
https://becta.org.uk,20,2,0,0,3.418295834,0,5,0,0,0,0,0,0,0,0,18,0,0,6183,10000000,0
https://bharathomeopathy.com,28,1,0,0,3.40869497,0,0,0,0,0,0,2,0,0,9,184,0,1,6538,12700000,0
http://incest.one,17,1,0,0,2.921928095,0,0,0,0,0,0,0,0,0,0,0,0,0,6331,10000000,0
https://sovstrat.ru,19,1,0,0,2.913977073,0,0,0,0,0,0,0,0,0,1,30,0,0,6135,10000000,0
https://tinyurl.com/5ar7yyrr,28,1,0,0,3.459431619,0,0,0,0,0,0,1,1,0,0,38,83,0,6183,10000000,1
https://l.ead.me/bfJwMe,23,2,0,0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,6052,10000000,1
https://pub-7867d0b9a2a24aa2bafb0c76e883f1ec.r2.dev/link(8).html,64,2,0,1,4.173373988,0,36,0,1,0,0,0,0,0,0,0,0,0,6012,10000000,1
https://boulezsaal.de,21,1,0,0,3.238901257,0,0,0,0,0,0,4,0,0,12,51,70,0,6968,50400000,0
https://dinamicagenerale.com,28,1,0,0,3.446439345,0,0,0,0,0,0,0,0,0,1,85,0,0,7269,10000000,0
http://newburycafe.co.za/Webmail/58/Webmail/webmail.php,55,2,0,0,3.616874606,0,11,0,0,0,0,0,0,0,0,0,0,0,6339,10000000,1
https://docs.google.com/presentation/d/e/2PACX-1vQtIrVixZGbYlj5kKXY0CrptFofhS0KJfDFhwOm1mG5j8ufeGnE0z_KCkquRIy1Ptp686atsBdqt42B/pub?start=false&amp;loop=false&amp;delayms=3000,175,2,0,8,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6446,10000000,1
https://docs.google.com/presentation/d/e/2PACX-1vRuYcBcWfuv__qyvU2eBW744Uhl3pNIrjcF3WmFEJASlqk_g-9aY6DJlX2hyar05zX_SYjYzomaeGkc/pub?start=false&amp;loop=false&amp;delayms=3000,175,2,0,9,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6272,10000000,1
https://qrco.de/bfJMSd,22,1,0,0,2.807354922,0,0,0,0,0,0,0,0,0,0,0,0,0,6052,10000000,1
https://disc-tools.com,22,1,0,1,3.182005815,0,0,0,1,0,0,0,2,0,13,79,11,0,6604,18200000,0
https://docs.google.com/presentation/d/e/2PACX-1vRmqjoZHbUF-xPtjEVB9w-oZldTB143iUs_0-ri3x0fu22yWCBljqftO09YGgWaYic1xsBpTRjNcLof/pub?start=false&amp;loop=false&amp;delayms=3000,175,2,0,11,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6263,10000000,1
https://nhentaibr.com,21,1,0,0,3.546593564,0,0,0,0,0,0,4,7,0,20,78,1,0,9317,29400000,0
https://belboon.de,18,1,0,0,2.721928095,0,0,0,0,0,0,0,0,0,0,45,0,0,6365,10000000,0
https://docs.google.com/presentation/d/e/2PACX-1vQQ-ducPFY4bsXaTvRbVMbbdAl1De33UgAJVxtHfCMeIsMZT5D4d9rwisoOA4R2MOR5HBPcnelhXvq1/pub?start=true&loop=true&delayms=60000&slide=id.p%3E,180,2,0,10,2.973557262,0,4,0,0,0,0,1,0,0,2,379,0,0,6579,10000000,1
https://easydnssec.info,23,1,0,0,3.323231429,0,0,0,0,0,0,2,5,0,13,197,6,0,6391,19300000,0
https://boepsetle.firebaseapp.com/,34,2,0,0,3.589275071,0,9,0,0,0,0,0,0,0,0,0,0,0,6020,614101,1
https://exametoxicologico.com.br,32,2,0,0,3.486440502,0,17,0,0,0,0,0,1,0,0,29,0,0,6023,10000000,0
https://musicgraph.com,22,1,0,0,3.521640636,0,0,0,0,0,0,0,0,0,0,0,0,0,6516,10000000,0
https://esm3ha.com,18,1,0,0,3.121928095,0,0,0,0,0,0,2,3,0,4,106,15,0,6722,16100000,0
https://glaciermedia.ca,23,1,0,0,3.189898095,0,0,0,0,0,0,0,0,0,0,348,0,0,7377,10000000,0
https://sided.co,16,1,0,0,2.75,0,0,0,0,0,0,32,9,0,19,428,2794,0,9087,20500000,0
https://spielhallen.com,23,1,0,0,3.456564762,0,0,0,0,0,0,0,0,0,0,2,0,0,6025,10000000,0
http://webseriesking.online,27,1,0,0,3.346439345,0,0,0,0,0,0,0,0,0,0,0,0,0,6352,10000000,0
https://waybackmachinedownloader.com,36,1,0,0,3.824862958,0,0,0,0,0,0,1,2,0,3,47,0,0,6490,10000000,0
https://humanmade.jp,20,1,0,0,3.251629167,0,0,0,0,0,0,5,0,0,18,152,27,11,7027,18200000,0
https://enformatika.org,23,1,0,0,3.506890596,0,0,0,0,0,0,0,0,0,0,10,0,0,9217,10000000,0
http://rxqfd.com,16,1,0,0,3.169925001,0,0,0,0,0,0,0,0,0,0,0,0,0,6344,10000000,0
https://q-r.to/correos-web,26,1,0,2,2.584962501,0,0,0,1,0,0,0,0,0,1,2,0,0,6356,10000000,1
http://verified-violation.github.io/appeal,42,2,0,1,3.79790269,0,18,1,1,0,0,0,0,0,0,0,0,0,6342,10000000,1
https://bsfrontcms.com,22,1,0,0,3.235926351,0,0,0,0,0,0,0,0,0,0,0,0,0,6024,10000000,0
http://ip-167-114-180.net,25,1,0,3,3.46132014,0,0,0,1,0,0,0,0,0,0,0,0,0,6237,10000000,0
https://qrco.de/bfJSxd,22,1,0,0,2.807354922,0,0,0,0,0,0,0,0,0,1,2,0,0,6372,10000000,1
